Provider ID,HCAHPS Question,Patient Survey Star Rating
281311,Recommend hospital - star rating,Not Available
281312,Summary star rating,Not Available
281312,Cleanliness - star rating,Not Available
281312,Nurse communication - star rating,Not Available
281312,Doctor communication - star rating,Not Available
281312,Staff responsiveness - star rating,Not Available
281312,Communication about medicines - star rating,Not Available
281312,Discharge information - star rating,Not Available
281312,Care transition - star rating,Not Available
281312,Overall hospital rating - star rating,Not Available
281312,Quietness - star rating,Not Available
281312,Recommend hospital - star rating,Not Available
281313,Summary star rating,Not Available
281313,Cleanliness - star rating,Not Available
281313,Nurse communication - star rating,Not Available
281313,Doctor communication - star rating,Not Available
281313,Staff responsiveness - star rating,Not Available
281313,Communication about medicines - star rating,Not Available
281313,Discharge information - star rating,Not Available
281313,Care transition - star rating,Not Available
281313,Overall hospital rating - star rating,Not Available
281313,Quietness - star rating,Not Available
281313,Recommend hospital - star rating,Not Available
281314,Summary star rating,Not Available
281314,Cleanliness - star rating,Not Available
281314,Nurse communication - star rating,Not Available
281314,Doctor communication - star rating,Not Available
281314,Staff responsiveness - star rating,Not Available
281314,Communication about medicines - star rating,Not Available
281314,Discharge information - star rating,Not Available
281314,Care transition - star rating,Not Available
281314,Overall hospital rating - star rating,Not Available
281314,Quietness - star rating,Not Available
281314,Recommend hospital - star rating,Not Available
281315,Summary star rating,5
281315,Cleanliness - star rating,5
281315,Nurse communication - star rating,5
281315,Doctor communication - star rating,5
281315,Staff responsiveness - star rating,5
281315,Communication about medicines - star rating,5
281315,Discharge information - star rating,5
281315,Care transition - star rating,5
281315,Overall hospital rating - star rating,5
281315,Quietness - star rating,4
281315,Recommend hospital - star rating,5
281316,Summary star rating,Not Available
281316,Cleanliness - star rating,Not Available
281316,Nurse communication - star rating,Not Available
281316,Doctor communication - star rating,Not Available
281316,Staff responsiveness - star rating,Not Available
281316,Communication about medicines - star rating,Not Available
281316,Discharge information - star rating,Not Available
281316,Care transition - star rating,Not Available
281316,Overall hospital rating - star rating,Not Available
281316,Quietness - star rating,Not Available
281316,Recommend hospital - star rating,Not Available
281318,Summary star rating,Not Available
281318,Cleanliness - star rating,Not Available
281318,Nurse communication - star rating,Not Available
281318,Doctor communication - star rating,Not Available
281318,Staff responsiveness - star rating,Not Available
281318,Communication about medicines - star rating,Not Available
281318,Discharge information - star rating,Not Available
281318,Care transition - star rating,Not Available
281318,Overall hospital rating - star rating,Not Available
281318,Quietness - star rating,Not Available
281318,Recommend hospital - star rating,Not Available
281319,Summary star rating,Not Available
281319,Cleanliness - star rating,Not Available
281319,Nurse communication - star rating,Not Available
281319,Doctor communication - star rating,Not Available
281319,Staff responsiveness - star rating,Not Available
281319,Communication about medicines - star rating,Not Available
281319,Discharge information - star rating,Not Available
281319,Care transition - star rating,Not Available
281319,Overall hospital rating - star rating,Not Available
281319,Quietness - star rating,Not Available
281319,Recommend hospital - star rating,Not Available
281320,Summary star rating,Not Available
281320,Cleanliness - star rating,Not Available
281320,Nurse communication - star rating,Not Available
281320,Doctor communication - star rating,Not Available
281320,Staff responsiveness - star rating,Not Available
281320,Communication about medicines - star rating,Not Available
281320,Discharge information - star rating,Not Available
281320,Care transition - star rating,Not Available
281320,Overall hospital rating - star rating,Not Available
281320,Quietness - star rating,Not Available
281320,Recommend hospital - star rating,Not Available
281321,Summary star rating,Not Available
281321,Cleanliness - star rating,Not Available
281321,Nurse communication - star rating,Not Available
281321,Doctor communication - star rating,Not Available
281321,Staff responsiveness - star rating,Not Available
281321,Communication about medicines - star rating,Not Available
281321,Discharge information - star rating,Not Available
281321,Care transition - star rating,Not Available
281321,Overall hospital rating - star rating,Not Available
281321,Quietness - star rating,Not Available
281321,Recommend hospital - star rating,Not Available
281322,Summary star rating,5
281322,Cleanliness - star rating,5
281322,Nurse communication - star rating,5
281322,Doctor communication - star rating,5
281322,Staff responsiveness - star rating,5
281322,Communication about medicines - star rating,5
281322,Discharge information - star rating,5
281322,Care transition - star rating,5
281322,Overall hospital rating - star rating,5
281322,Quietness - star rating,4
281322,Recommend hospital - star rating,5
281323,Summary star rating,Not Available
281323,Cleanliness - star rating,Not Available
281323,Nurse communication - star rating,Not Available
281323,Doctor communication - star rating,Not Available
281323,Staff responsiveness - star rating,Not Available
281323,Communication about medicines - star rating,Not Available
281323,Discharge information - star rating,Not Available
281323,Care transition - star rating,Not Available
281323,Overall hospital rating - star rating,Not Available
281323,Quietness - star rating,Not Available
281323,Recommend hospital - star rating,Not Available
281324,Summary star rating,Not Available
281324,Cleanliness - star rating,Not Available
281324,Nurse communication - star rating,Not Available
281324,Doctor communication - star rating,Not Available
281324,Staff responsiveness - star rating,Not Available
281324,Communication about medicines - star rating,Not Available
281324,Discharge information - star rating,Not Available
281324,Care transition - star rating,Not Available
